,region,date,ano,trimestre,fgt0,fgt1,fgt2,a25,a50,a75,ingreso_promedio,ingreso_mediana,salario_minimo,kaitz_indice,time,kaitz_pre,treated,event_time,event_id,unit_id
5458,Amazonía,2018-04-01,2018,2,0.259529234403197,0.123546977556871,0.0781455029225212,0.0800007830751067,0.160863568741422,0.253776795090332,174.070294014442,140.048580789416,386.0,2.7561864449052,70,3.11768596778046,0,0,68,Amazonía_e68
5459,Amazonía,2018-07-01,2018,3,0.210684072688525,0.0948431693006791,0.0626671224815062,0.102933737830964,0.203377621974147,0.316383152205419,272.327136069474,182.185520622525,386.0,2.11871941678484,71,3.11768596778046,0,1,68,Amazonía_e68
5460,Amazonía,2018-10-01,2018,4,0.277602192565318,0.115569349507848,0.0717413613165603,0.0809827474043922,0.161906079678876,0.258435658898478,171.939976675451,129.169858705915,386.0,2.98831324789802,72,3.11768596778046,0,2,68,Amazonía_e68
5461,Amazonía,2019-01-01,2019,1,0.14526772906699,0.0663480952134977,0.0412306045406008,0.0739379417363076,0.146919895160435,0.226931550078949,230.389941917662,171.46605996065,394.0,2.29783083655401,73,3.11768596778046,0,3,68,Amazonía_e68
5462,Amazonía,2019-04-01,2019,2,0.227634785007304,0.0894681898013564,0.0590219727904866,0.086452228361945,0.169858472743334,0.25987704316628,208.402594952594,160.492588664007,394.0,2.45494202118481,74,3.11768596778046,0,4,68,Amazonía_e68
5463,Azuay,2017-04-01,2017,2,0.333775624068987,0.129210604915593,0.0718289561572832,0.0654693198931233,0.129678113015346,0.195212908822047,143.993685594563,122.912158877516,375.0,3.05095934710328,66,2.3905153958956,0,-4,68,Azuay_e68
5464,Azuay,2017-07-01,2017,3,0.226344925156884,0.0682476890357862,0.0333379474601612,0.0691997227185702,0.134948430630225,0.197813639994973,189.262788670682,139.446674594304,375.0,2.68920001922596,67,2.3905153958956,0,-3,68,Azuay_e68
5465,Azuay,2017-10-01,2017,4,0.282024211933666,0.0913521060684495,0.0427630324821397,0.064863921373838,0.127791490720906,0.189062710631135,171.875767830822,134.512053702985,375.0,2.7878542455982,68,2.3905153958956,0,-2,68,Azuay_e68
5466,Azuay,2018-01-01,2018,1,0.162622418111064,0.0589705888649375,0.0341017268697318,0.0747602847094788,0.144490500667685,0.214005459417165,213.424918378345,161.471455345045,386.0,2.3905153958956,69,2.3905153958956,0,-1,68,Azuay_e68
5467,Azuay,2018-04-01,2018,2,0.174773979617874,0.0591364207784554,0.0346403232209079,0.0871636358542033,0.168426825268861,0.254717913744771,229.365620982534,163.511903022948,386.0,2.36068440806923,70,2.3905153958956,0,0,68,Azuay_e68
5468,Azuay,2018-07-01,2018,3,0.140758913987388,0.059875456714468,0.0382096282573595,0.0745077754009315,0.14580879436746,0.219571498551803,239.592134191044,189.290586639261,386.0,2.03919279269612,71,2.3905153958956,0,1,68,Azuay_e68
5469,Azuay,2018-10-01,2018,4,0.139545387399137,0.0419423165701507,0.0219328123607964,0.0650721422052056,0.125118965489399,0.18738427860141,212.849843119784,166.220469112988,386.0,2.3222170052812,72,2.3905153958956,0,2,68,Azuay_e68
5470,Azuay,2019-01-01,2019,1,0.143228580152141,0.0669269114275248,0.0458815601481042,0.0568942794755477,0.118710171438629,0.203660940027628,182.629083199693,156.421323239407,394.0,2.51883817270215,73,2.3905153958956,0,3,68,Azuay_e68
5471,Azuay,2019-04-01,2019,2,0.216150433188425,0.0856776044402368,0.0466556678678827,0.0752936161109826,0.146587507347334,0.2182393630647,187.426029999845,139.842352739394,394.0,2.81745831846985,74,2.3905153958956,0,4,68,Azuay_e68
5472,"Costa, Santo Domingo",2017-04-01,2017,2,0.372775848462213,0.147560553525056,0.0770310716385077,0.0610977543740007,0.119299068854599,0.175724549891066,121.086563060074,101.96864832183,375.0,3.67760097021622,66,3.42457421911061,1,-4,68,"Costa, Santo Domingo_e68"
5473,"Costa, Santo Domingo",2017-07-01,2017,3,0.313797635655791,0.111287201334342,0.0571521608646445,0.0607453776081177,0.116613602713317,0.168574021793106,132.456829969441,105.88443334037,375.0,3.54159708060717,67,3.42457421911061,1,-3,68,"Costa, Santo Domingo_e68"
5474,"Costa, Santo Domingo",2017-10-01,2017,4,0.34681500401715,0.148688607517202,0.0863597867349806,0.0678205035095112,0.13463780552846,0.202344036807491,132.286016722931,106.701343289229,375.0,3.51448246516924,68,3.42457421911061,1,-2,68,"Costa, Santo Domingo_e68"
5475,"Costa, Santo Domingo",2018-01-01,2018,1,0.259262231873325,0.0964666042957278,0.0527087193045738,0.057478484132847,0.113239562317065,0.171809098545547,138.878751289874,112.714742126467,386.0,3.42457421911061,69,3.42457421911061,1,-1,68,"Costa, Santo Domingo_e68"
5476,"Costa, Santo Domingo",2018-04-01,2018,2,0.319979445046086,0.134892461239915,0.0795214255665467,0.0791598153593013,0.155736296238145,0.242107756086651,143.687186900627,110.444281103207,386.0,3.4949749877886,70,3.42457421911061,1,0,68,"Costa, Santo Domingo_e68"
5477,"Costa, Santo Domingo",2018-07-01,2018,3,0.244383651151126,0.0987498980223971,0.058309499371258,0.095651523953164,0.184674358812611,0.279559224693192,194.745113499229,133.57754223925,386.0,2.88970730804912,71,3.42457421911061,1,1,68,"Costa, Santo Domingo_e68"
5478,"Costa, Santo Domingo",2018-10-01,2018,4,0.348709967093075,0.121211659807538,0.0629943907533366,0.0651921233427826,0.127625106548878,0.192121809164377,136.773537972743,105.0442061297,386.0,3.67464341177847,72,3.42457421911061,1,2,68,"Costa, Santo Domingo_e68"
5479,"Costa, Santo Domingo",2019-01-01,2019,1,0.276339218511176,0.103853415775893,0.0581955789980208,0.0686542674394464,0.134489895350807,0.210390252354642,143.448215269953,112.8326173339,394.0,3.49189808151001,73,3.42457421911061,1,3,68,"Costa, Santo Domingo_e68"
5480,"Costa, Santo Domingo",2019-04-01,2019,2,0.305276431224717,0.133453246464264,0.0747535659833119,0.0890987085572763,0.17154498162719,0.255982192603689,161.366962737071,113.741100800605,394.0,3.46400726937491,74,3.42457421911061,1,4,68,"Costa, Santo Domingo_e68"
5481,El Oro,2017-04-01,2017,2,0.218617514818087,0.0663502451310118,0.0310563508392972,0.039115335375764,0.0786005621527486,0.118695883762072,150.051754454125,144.889478197525,375.0,2.58817965710919,66,2.62154918824238,0,-4,68,El Oro_e68
5482,El Oro,2017-07-01,2017,3,0.226438713683328,0.0727991818645532,0.0367181184124497,0.0422475036853389,0.0857054519344168,0.136120516437999,141.79823962077,118.963734047815,375.0,3.15222116220122,67,2.62154918824238,0,-3,68,El Oro_e68
5483,El Oro,2017-10-01,2017,4,0.217610043449053,0.0842775248226613,0.0453547200597759,0.0444361809263665,0.0901014555987588,0.137354894164452,155.190296158045,140.823879416332,375.0,2.66290064976373,68,2.62154918824238,0,-2,68,El Oro_e68
5484,El Oro,2018-01-01,2018,1,0.149129234516072,0.052300673461625,0.029169425275366,0.059424724508699,0.115249296864166,0.178770187540911,184.261665174174,147.24118156211,386.0,2.62154918824238,69,2.62154918824238,0,-1,68,El Oro_e68
5485,El Oro,2018-04-01,2018,2,0.126473771557085,0.0479875028341056,0.0279417899473327,0.0585255065016866,0.114867671908951,0.175334336119431,196.694443597924,154.773972795364,386.0,2.49395937203442,70,2.62154918824238,0,0,68,El Oro_e68
5486,El Oro,2018-07-01,2018,3,0.121043534931918,0.0484820633839791,0.0310252729588452,0.0729075227052038,0.142881358401755,0.218962963312593,244.18425552106,174.583809795861,386.0,2.21097248623081,71,2.62154918824238,0,1,68,El Oro_e68
5487,El Oro,2018-10-01,2018,4,0.14896918974586,0.0506764197534975,0.025246847253303,0.0582086551071099,0.114357502907213,0.17257145271766,195.82539104996,160.17984122805,386.0,2.40979137599747,72,2.62154918824238,0,2,68,El Oro_e68
5488,El Oro,2019-01-01,2019,1,0.10142442786138,0.0357221128602993,0.018028076990372,0.0625438296606485,0.121004090620637,0.178627428574163,220.079896407528,168.637847756342,394.0,2.33636757846479,73,2.62154918824238,0,3,68,El Oro_e68
5489,El Oro,2019-04-01,2019,2,0.102117154702117,0.0415663463492652,0.0234542246792851,0.0591135804777846,0.114986051259101,0.175080641159691,199.998239262394,148.597565338112,394.0,2.65145663122752,74,2.62154918824238,0,4,68,El Oro_e68
5490,Guayas,2017-04-01,2017,2,0.242914887864471,0.0804952878326548,0.0357364965052071,0.0511386881403121,0.0993102101856642,0.145019051999125,145.315406088743,118.913114884663,375.0,3.15356300576032,66,2.75755328026247,0,-4,68,Guayas_e68
5491,Guayas,2017-07-01,2017,3,0.242675232941483,0.0936879549575791,0.0535726006860936,0.0509002106718659,0.101784865241538,0.153862133585402,143.438136437219,123.65396281399,375.0,3.03265654788683,67,2.75755328026247,0,-3,68,Guayas_e68
5492,Guayas,2017-10-01,2017,4,0.215677042291725,0.077067678712771,0.0403812014592207,0.050758915062774,0.0997006644652824,0.1481602865313,155.440139621402,132.696848269228,375.0,2.8259902544118,68,2.75755328026247,0,-2,68,Guayas_e68
5493,Guayas,2018-01-01,2018,1,0.191335960264265,0.0698598119859901,0.0388902216171924,0.0791987820569974,0.150704852682725,0.225004016416288,188.448251441118,139.979162964082,386.0,2.75755328026247,69,2.75755328026247,0,-1,68,Guayas_e68
5494,Guayas,2018-04-01,2018,2,0.205806887515253,0.0703554788375026,0.0347448525853952,0.0676921218957803,0.13025374466763,0.191784759524796,176.782023333683,134.694366459653,386.0,2.86574717373665,70,2.75755328026247,0,0,68,Guayas_e68
5495,Guayas,2018-07-01,2018,3,0.203719104763102,0.0607174599846295,0.0317385240867707,0.077804503791972,0.147337081795883,0.212597801148638,189.970711941573,138.123659226491,386.0,2.79459726278356,71,2.75755328026247,0,1,68,Guayas_e68
5496,Guayas,2018-10-01,2018,4,0.182484027790065,0.0619965039778095,0.0325306478199756,0.073490551996695,0.141737104630572,0.209801746021008,199.6721536511,148.324070610509,386.0,2.60240969932396,72,2.75755328026247,0,2,68,Guayas_e68
5497,Guayas,2019-01-01,2019,1,0.211654509630284,0.0849599606648587,0.0475033028195017,0.0972548073662934,0.183917691286991,0.266711382678026,201.558813557404,135.734187153641,394.0,2.90273223174071,73,2.75755328026247,0,3,68,Guayas_e68
5498,Guayas,2019-04-01,2019,2,0.264754785424266,0.0958286737848698,0.0473832167950453,0.0764812782330796,0.14661334616086,0.213753690756233,169.866399629627,131.414266832852,394.0,2.99815240381118,74,2.75755328026247,0,4,68,Guayas_e68
5499,Los Ríos,2017-04-01,2017,2,0.304595938909059,0.10633672489399,0.0550699990995566,0.0363912118549768,0.0732014554209146,0.110585298165893,112.568045664627,99.7576913670727,375.0,3.75910864476739,66,3.46294385479073,1,-4,68,Los Ríos_e68
5500,Los Ríos,2017-07-01,2017,3,0.260408620969511,0.0860221082170189,0.0401634345592706,0.0406425607069524,0.0805262753432164,0.120015729503622,131.175546967744,115.852904821178,375.0,3.23686316349876,67,3.46294385479073,1,-3,68,Los Ríos_e68
5501,Los Ríos,2017-10-01,2017,4,0.385018793591265,0.150791429256596,0.085224545048439,0.0558012415052033,0.114196081578819,0.177304959262322,126.32635855813,117.522630829836,375.0,3.19087479026037,68,3.46294385479073,1,-2,68,Los Ríos_e68
5502,Los Ríos,2018-01-01,2018,1,0.297847880616446,0.0973961049880785,0.0459404132990803,0.0606025688765836,0.116141592740649,0.171251540980316,137.896099206245,111.46585569558,386.0,3.46294385479073,69,3.46294385479073,1,-1,68,Los Ríos_e68
5503,Los Ríos,2018-04-01,2018,2,0.29275112512661,0.0955119865712614,0.0450804296097125,0.0617006481965222,0.117809398622811,0.171628855939167,136.753218725306,109.220838035619,386.0,3.53412413732001,70,3.46294385479073,1,0,68,Los Ríos_e68
5504,Los Ríos,2018-07-01,2018,3,0.198483674835841,0.0632775168402563,0.0326701169198888,0.0716172292848595,0.137466161627166,0.202306249615335,192.768845494823,146.784793352216,386.0,2.62970019703456,71,3.46294385479073,1,1,68,Los Ríos_e68
5505,Los Ríos,2018-10-01,2018,4,0.221167135207349,0.0778629441106055,0.0384827668129719,0.0578027454622797,0.112205894495997,0.163730000792491,159.351231776859,130.608716754733,386.0,2.95539233208195,72,3.46294385479073,1,2,68,Los Ríos_e68
5506,Los Ríos,2019-01-01,2019,1,0.216475288280383,0.0860661666995492,0.0495015818922539,0.0605904203976874,0.118322965599939,0.177383026360184,151.826156776696,125.100489052624,394.0,3.14946810347211,73,3.46294385479073,1,3,68,Los Ríos_e68
5507,Los Ríos,2019-04-01,2019,2,0.29212884194685,0.101535896984257,0.0587817786674054,0.0736916469917073,0.147489509818144,0.24006615969675,155.864033244219,119.728106025164,394.0,3.29078954875633,74,3.46294385479073,1,4,68,Los Ríos_e68
5508,Manabí,2017-04-01,2017,2,0.402896258929708,0.158190467326003,0.0880017013430628,0.0642103935049447,0.128543305780493,0.200397247399673,116.47248499433,94.9294942984207,375.0,3.95030019670334,66,3.55994248939807,1,-4,68,Manabí_e68
5509,Manabí,2017-07-01,2017,3,0.401146379556001,0.175376028859645,0.1082175656119,0.0711026203467809,0.143200056367959,0.216231689197607,128.84578810087,99.9539807059411,375.0,3.75172651805863,67,3.55994248939807,1,-3,68,Manabí_e68
5510,Manabí,2017-10-01,2017,4,0.334856401934655,0.141244095673256,0.0767479003808913,0.0640696403419999,0.126091634266433,0.186453083881118,133.871034902641,110.621820340561,375.0,3.3899279441029,68,3.55994248939807,1,-2,68,Manabí_e68
5511,Manabí,2018-01-01,2018,1,0.35774543405584,0.141481123284337,0.081797255923454,0.0912691850545265,0.175401810722202,0.270024813128665,144.063593695007,108.428717921583,386.0,3.55994248939807,69,3.55994248939807,1,-1,68,Manabí_e68
5512,Manabí,2018-04-01,2018,2,0.350585230876065,0.13450160898466,0.0734958752349569,0.0799785663978612,0.15546348358491,0.246486718041126,135.369793203728,104.639815406048,386.0,3.68884442792786,70,3.55994248939807,1,0,68,Manabí_e68
5513,Manabí,2018-07-01,2018,3,0.261140297061071,0.0928019803015804,0.0505806708196123,0.0829598955519295,0.15990406561218,0.239143124638387,175.247952972943,123.452683755342,386.0,3.12670399912061,71,3.55994248939807,1,1,68,Manabí_e68
5514,Manabí,2018-10-01,2018,4,0.318090202290884,0.112460427060503,0.0594189099251366,0.070987401756497,0.136916986816764,0.203486444988327,143.084831339171,105.602780836425,386.0,3.6552067752638,72,3.55994248939807,1,2,68,Manabí_e68
5515,Manabí,2019-01-01,2019,1,0.213675694262121,0.0707482531878661,0.0351749942255397,0.0606007618540789,0.117955693398351,0.177910056233332,161.495546448428,131.651714126278,394.0,2.99274493017297,73,3.55994248939807,1,3,68,Manabí_e68
5516,Manabí,2019-04-01,2019,2,0.256374920928997,0.0944773283962562,0.0513847401625346,0.0712676588771483,0.138150747321788,0.209955743411465,162.877195920492,130.825688990488,394.0,3.01164093260496,74,3.55994248939807,1,4,68,Manabí_e68
5517,Pichincha,2017-04-01,2017,2,0.135200785670359,0.0492768615749182,0.0271656169410542,0.0611138120358105,0.119667469610001,0.176737161476441,222.346393650776,180.089830208907,375.0,2.08229415045255,66,2.09764275196905,0,-4,68,Pichincha_e68
5518,Pichincha,2017-07-01,2017,3,0.0851298283891204,0.0288112350248438,0.0131483950666046,0.0636418680532284,0.123148383370762,0.17921519499948,288.805751375958,226.214888638726,375.0,1.6577158216977,67,2.09764275196905,0,-3,68,Pichincha_e68
5519,Pichincha,2017-10-01,2017,4,0.106200141910709,0.0362210952383026,0.0192351995025249,0.0626372211018641,0.119819235293374,0.173565670063576,226.930625400037,188.60502504048,375.0,1.98828212514229,68,2.09764275196905,0,-2,68,Pichincha_e68
5520,Pichincha,2018-01-01,2018,1,0.0978307532887298,0.0376231634600007,0.0220008942477027,0.0840816987155656,0.159429676461363,0.233320682075964,259.883442193703,184.016081688678,386.0,2.09764275196905,69,2.09764275196905,0,-1,68,Pichincha_e68
5521,Pichincha,2018-04-01,2018,2,0.0829828190672674,0.0317401227076643,0.0177783800110361,0.0868642558491501,0.162620137209718,0.233719832888707,274.075707269732,185.249417967904,386.0,2.08367726190037,70,2.09764275196905,0,0,68,Pichincha_e68
5522,Pichincha,2018-07-01,2018,3,0.144333242697453,0.0512452399528111,0.0281511371033585,0.0797326003955986,0.158397325976758,0.239050671453727,308.285660369471,232.167319162975,386.0,1.66259403516237,71,2.09764275196905,0,1,68,Pichincha_e68
5523,Pichincha,2018-10-01,2018,4,0.0918672235533636,0.0306757705448664,0.0172929656015465,0.0804814916726229,0.152070420987144,0.221037992950054,277.4529870344,201.180310426046,386.0,1.91867682867451,72,2.09764275196905,0,2,68,Pichincha_e68
5524,Pichincha,2019-01-01,2019,1,0.181243219243761,0.082530606433772,0.0577909255980372,0.10685230397508,0.207317957645124,0.327722027403841,235.774158895814,155.030736514476,394.0,2.54143151776365,73,2.09764275196905,0,3,68,Pichincha_e68
5525,Pichincha,2019-04-01,2019,2,0.148277771802879,0.0618580305672015,0.0395684599107753,0.0939800384044156,0.179210065634588,0.262517003923532,238.690248616151,156.167380048223,394.0,2.522934046011,74,2.09764275196905,0,4,68,Pichincha_e68
5526,Sierra,2017-04-01,2017,2,0.320018329700979,0.148989509042814,0.093137145455169,0.0742971114494611,0.150497803336974,0.240048488003563,141.68214332386,115.353338432115,375.0,3.25088120636133,66,3.14912510592557,1,-4,68,Sierra_e68
5527,Sierra,2017-07-01,2017,3,0.315847328595515,0.149137958194476,0.0917343014174151,0.0862733112045943,0.172322145754427,0.261565246642862,170.11442212867,126.546833392433,375.0,2.96332978034379,67,3.14912510592557,1,-3,68,Sierra_e68
5528,Sierra,2017-10-01,2017,4,0.329326250914353,0.14473798737542,0.0868313607419829,0.0688729252008716,0.138478759567552,0.210610514954639,145.796280669116,119.344241873699,375.0,3.14217086733736,68,3.14912510592557,1,-2,68,Sierra_e68
5529,Sierra,2018-01-01,2018,1,0.262191216081436,0.0984658004700836,0.0565401781536817,0.076458607205245,0.149615079722228,0.227215378775234,165.067981050514,122.573726675285,386.0,3.14912510592557,69,3.14912510592557,1,-1,68,Sierra_e68
5530,Sierra,2018-04-01,2018,2,0.248082843629067,0.10339566154262,0.0636491869178727,0.0802709813228899,0.158333229760694,0.246293671565135,172.378500627868,126.1693981805,386.0,3.05937894264806,70,3.14912510592557,1,0,68,Sierra_e68
5531,Sierra,2018-07-01,2018,3,0.144717306143358,0.0570600287846476,0.0341397535019519,0.0782293545799316,0.155036006691054,0.237007789808917,274.761633971238,208.28174524438,386.0,1.85325890921022,71,3.14912510592557,1,1,68,Sierra_e68
5532,Sierra,2018-10-01,2018,4,0.25617803777549,0.090664668559128,0.0495955414273417,0.0740683506337231,0.145479639651988,0.222639037282054,177.90597977693,137.068671827623,386.0,2.8161066628371,72,3.14912510592557,1,2,68,Sierra_e68
5533,Sierra,2019-01-01,2019,1,0.14858330980973,0.0614382924028896,0.0369566794872798,0.0829018349652375,0.161154199606482,0.242253671454787,236.496930097586,169.066441256969,394.0,2.33044474746557,73,3.14912510592557,1,3,68,Sierra_e68
